transaction_date,owner,ticker,asset_description,asset_type,transaction_type,amount,comment,party,state,industry,sector,senator,ptr_link,disclosure_date,amount_value,committees,return
2023-04-03,Joint,CROX,"Crocs, Inc. - Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Shoe Manufacturing,Consumer Discretionary,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,CSCO,"Cisco Systems, Inc. - Common Stock",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,AL,Computer Communications Equipment,Technology,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,32500.5,[],3.062308605712143
2023-04-03,Joint,ANET,"Arista Networks, Inc. Common Stock",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,AL,,,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,32500.5,[],0.0
2023-04-03,Joint,AMT,American Tower Corporation (REIT) Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Real Estate Investment Trusts,Consumer Services,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,ALLE,Allegion plc Ordinary Shares,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,AL,Diversified Commercial Services,Consumer Services,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,ABBV,AbbVie Inc. Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,AL,Major Pharmaceuticals,Health Care,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,GSK,GSK plc American Depositary Shares (Each represent,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Major Pharmaceuticals,Health Care,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,GNTX,Gentex Corporation - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Auto Parts:O.E.M.,Consumer Discretionary,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,GRMN,Garmin Ltd. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Industrial Machinery/Components,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,DIOD,Diodes Incorporated - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Semiconductors,Technology,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,CBSH,"Commerce Bancshares, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Major Banks,Finance,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,CRUS,"Cirrus Logic, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Semiconductors,Technology,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,AVGO,Broadcom Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Semiconductors,Technology,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,ADSK,"Autodesk, Inc. - Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Computer Software: Prepackaged Software,Technology,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-04-03,Joint,APH,Amphenol Corporation Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Electrical Products,Capital Goods,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2022-04-03,Joint,A,"Agilent Technologies, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AL,Biotechnology: Laboratory Analytical Instruments,Capital Goods,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/d4a78d56-71f0-4658-a22e-72a8b9de1816/,2023-05-11,8000.5,[],0.0
2023-05-10,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/06817610-b151-4531-9e35-0eb27b38ff59/,2023-05-10,,[],0.0
2023-04-26,Spouse,NVS,Novartis AG Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Major Pharmaceuticals,Health Care,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-26,Spouse,TMO,Thermo Fisher Scientific Inc Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Industrial Machinery/Components,Capital Goods,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,FIMKX,Fidelity Advisor Emerging Markets Fund Class I,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.7655771514280357
2023-04-17,Spouse,FCPIX,Fidelity Advisor International Capital Appreciat,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,JHMM,John Hancock Multifactor Mid Cap ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,SBIO,Alps Medical Breakthroughs ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,LGI,Lazard Global Total Return and Income Fund Common,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,BRKR,Bruker Corporation - Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Biotechnology: Laboratory Analytical Instruments,Capital Goods,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,AVNT,Avient Corporation Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Major Chemicals,Industrials,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,FDN,First Trust Dow Jones Internet ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,RTH,VanEck Retail ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,SNDR,"Schneider National, Inc. Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Trucking Freight/Courier Services,Industrials,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth F,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,MRVL,Marvell Technology Group Ltd. - Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Semiconductors,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,ALGM,"Allegro MicroSystems, Inc. - Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Semiconductors,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,DIOD,Diodes Incorporated - Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Semiconductors,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-17,Spouse,VSH,"Vishay Intertechnology, Inc. Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Industrial Machinery/Components,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-13,Spouse,UAA,"Under Armour, Inc. Class A Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Apparel,Consumer Non-Durables,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-13,Spouse,UA,"Under Armour, Inc. Class C Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Apparel,Consumer Non-Durables,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,8000.5,[],0.0
2023-04-13,Spouse,CSCO,"Cisco Systems, Inc. - Common Stock",Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,DE,Computer Communications Equipment,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/9fb1b3e0-af5f-4e09-a581-400911ca3786/,2023-05-01,32500.5,[],1.5311543028560715
2023-04-11,Joint,ITW,Illinois Tool Works Inc. Common Stock,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,IL,Industrial Machinery/Components,Technology,Tammy Duckworth,https://efdsearch.senate.gov/search/view/ptr/d13dcd12-a93c-4e85-8142-be77dea149f3/,2023-05-01,32500.5,[],0.0
2023-04-20,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/db14ceb9-7925-489e-99b2-003f5850eab4/,2023-04-20,,[],0.0
2023-04-05,Spouse,CSII,"Cardiovascular Systems, Inc. - Common Stock",Stock,Sale (Full),"$50,001 - $100,000",Underlying asset of Truchas Capital 401k Plan,Democrat,MN,Medical/Dental Instruments,Health Care,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/7c840533-d541-42ab-b8ca-361a1be272d2/,2023-04-19,75000.5,"['Banking, Housing, and Urban Affairs']",0.0
2023-04-05,Spouse,MDT,Medtronic plc. Ordinary Shares,Stock,Sale (Full),"$100,001 - $250,000",Underlying asset of Arch C Smith Revocable Trust U/A DTD 11/23/2015,Democrat,MN,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/7c840533-d541-42ab-b8ca-361a1be272d2/,2023-04-19,175000.5,"['Banking, Housing, and Urban Affairs']",0.0
2023-04-05,Spouse,CSII,"Cardiovascular Systems, Inc. - Common Stock",Stock,Sale (Full),"$50,001 - $100,000",Underlying asset of Arch C Smith Revocable Trust U/A DTD 11/23/2015,Democrat,MN,Medical/Dental Instruments,Health Care,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/7c840533-d541-42ab-b8ca-361a1be272d2/,2023-04-19,75000.5,"['Banking, Housing, and Urban Affairs']",0.0
2023-03-14,Self,TFC,Truist Financial Corporation Common Stock,Stock,Purchase,"$1,001 - $15,000",--,Democrat,MI,Major Banks,Finance,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/c72c43d7-f169-4954-ab54-f2b277f943bb/,2023-04-12,8000.5,[],0.0
2023-03-14,Self,O,Realty Income Corporation Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Democrat,MI,Real Estate Investment Trusts,Consumer Services,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/c72c43d7-f169-4954-ab54-f2b277f943bb/,2023-04-12,32500.5,[],0.0
2023-03-13,Self,NUE,Nucor Corporation Common Stock,Stock,Sale (Full),"$50,001 - $100,000",--,Democrat,MI,Steel/Iron Ore,Basic Industries,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/c72c43d7-f169-4954-ab54-f2b277f943bb/,2023-04-12,75000.5,[],8.3744765952128
2023-03-21,Joint,CLF,"Cleveland-Cliffs Inc. Common Stock <div class=""text-muted"">Option Type: Call <br><em>Strike price:</em> $21.00 <br> <em>Expires:</em> 10/20/2023 </div>",Stock Option,Sale (Partial),"$1,001 - $15,000",--,Republican,AL,Precious Metals,Basic Industries,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,8000.5,[],-0.7934128732039268
2023-03-21,Joint,CLF,"Cleveland-Cliffs Inc. Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $18.00 <br> <em>Expires:</em> 10/20/2023 </div>",Stock Option,Sale (Partial),"$1,001 - $15,000",--,Republican,AL,Precious Metals,Basic Industries,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,8000.5,[],-0.7934128732039268
2023-03-21,Joint,TSM,"Taiwan Semiconductor Manufacturing Company Ltd. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $75.00 <br> <em>Expires:</em> 09/15/2023 </div>",Stock Option,Purchase,"$1,001 - $15,000",--,Republican,AL,Semiconductors,Technology,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,8000.5,[],0.0
2023-03-21,Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,AL,Steel/Iron Ore,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,8000.5,[],-0.7804848762293575
2023-03-21,Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,AL,Steel/Iron Ore,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,8000.5,[],-0.7804848762293575
2023-03-21,Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,AL,Steel/Iron Ore,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,32500.5,[],-0.7804848762293575
2023-03-21,Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,AL,Steel/Iron Ore,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,32500.5,[],-0.7804848762293575
2023-03-21,Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),"$50,001 - $100,000",--,Republican,AL,Steel/Iron Ore,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,75000.5,[],-0.7804848762293575
2023-03-21,Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),"$50,001 - $100,000",--,Republican,AL,Steel/Iron Ore,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,75000.5,[],-0.7804848762293575
2023-03-21,Joint,CLF,Cleveland-Cliffs Inc. Common Stock,Stock,Purchase,"$50,001 - $100,000",--,Republican,AL,Precious Metals,Basic Industries,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,75000.5,[],-0.7934128732039268
2023-03-20,Joint,X,United States Steel Corporation Common Stock,Stock,Sale (Partial),"$50,001 - $100,000",--,Republican,AL,Steel/Iron Ore,Industrials,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,75000.5,[],-0.7804848762293575
2023-03-10,Joint,KMB,Kimberly-Clark Corporation Common Stock,Stock,Purchase,"$15,001 - $50,000",--,Republican,AL,Containers/Packaging,Consumer Durables,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,32500.5,[],-0.7538345563914401
2023-03-06,Joint,BMO,Bank of Montreal,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,AL,,,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,8000.5,[],0.0
2023-03-03,Joint,CLF,"Cleveland-Cliffs Inc. Common Stock <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $20.00 <br> <em>Expires:</em> 10/20/2023 </div>",Stock Option,Sale (Partial),"$1,001 - $15,000",--,Republican,AL,Precious Metals,Basic Industries,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/ea347ad9-be7e-4ccf-b353-a671bb9fd9f1/,2023-04-12,8000.5,[],-0.7934128732039268
2023-03-07,Spouse,AAPL,Apple Inc. - Common Stock,Stock,Sale (Partial),"$15,001 - $50,000",--,Democrat,DE,Computer Manufacturing,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/83caeb49-28d0-4805-8599-c6d92c3afdd7/,2023-04-03,32500.5,[],2.899818761327417
2022-01-19,Spouse,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Semiconductors,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/86e2f153-05cc-4e3b-8e34-42f21db242d3/,2023-03-28,8000.5,[],0.0
2023-03-03,Spouse,WFC,Wells Fargo &amp; Company Common Stock,Stock,Purchase,"$1,001 - $15,000",Dividend Reinvestment,Republican,KY,Major Banks,Finance,Mitch Mcconnell,https://efdsearch.senate.gov/search/view/ptr/4333a18b-8e9d-41e9-98e1-d73006ccfe04/,2023-03-28,8000.5,[],0.0
2023-03-23,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/83de647b-ddf0-49c3-bd56-8b32f23c0e78/,2023-03-23,,[],0.0
2023-03-22,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/5b864c4e-fadf-49af-bdb0-e4cb3db38d21/,2023-03-22,,[],0.0
2023-02-10,Joint,SCHW,Charles Schwab Corporation (The) Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,AK,Investment Bankers/Brokers/Service,Finance,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/58a2554f-5865-4c99-93dc-3be5490ae475/,2023-03-16,8000.5,[],0.0
2023-02-21,Joint,CHD,"Church &amp; Dwight Company, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AK,Package Goods/Cosmetics,Basic Industries,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/58a2554f-5865-4c99-93dc-3be5490ae475/,2023-03-16,8000.5,[],0.0
2023-02-10,Joint,CHD,"Church &amp; Dwight Company, Inc. Common Stock",Stock,Purchase,"$1,001 - $15,000",--,Republican,AK,Package Goods/Cosmetics,Basic Industries,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/58a2554f-5865-4c99-93dc-3be5490ae475/,2023-03-16,8000.5,[],0.0
2023-02-10,Joint,GOOG,Alphabet Inc. - Class C Capital Stock,Stock,Purchase,"$1,001 - $15,000",--,Republican,AK,"Computer Software: Programming, Data Processing",Technology,Dan Sullivan,https://efdsearch.senate.gov/search/view/ptr/58a2554f-5865-4c99-93dc-3be5490ae475/,2023-03-16,8000.5,[],0.0
2023-03-14,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Tommy Tuberville,https://efdsearch.senate.gov/search/view/ptr/4e5c9e79-cdd5-4fd7-92f1-889fb8c69e11/,2023-03-14,,[],0.0
2023-03-13,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/5cffa7e6-cede-4e66-a9dd-ab13a2b78b1c/,2023-03-13,,[],0.0
2023-03-06,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,John Boozman,https://efdsearch.senate.gov/search/view/paper/7dfcd5fd-ae2e-4a52-8f54-bcfe1c4599ef/,2023-03-06,,[],0.0
2023-02-21,Spouse,QCOM,QUALCOMM Incorporated - Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Radio And Television Broadcasting And Communications Equipment,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/d6484f32-d001-408c-82a9-4d6d6ec8f43c/,2023-03-01,8000.5,[],0.0
